Experiment,Timestamp,temperature [C],delta_t [C/s],notes
1,1751981135007157564,1.065999984741211,-0.007333013296255915,"vetro, thick 1mm, temp 38C"
1,1751981135107975721,1.0609999895095825,-0.020030647888593444,"vetro, thick 1mm, temp 38C"
1,1751981135208000421,1.0549999475479126,-0.035249806059871304,"vetro, thick 1mm, temp 38C"
1,1751981135307983636,1.0479999780654907,-0.05213465608676848,"vetro, thick 1mm, temp 38C"
1,1751981135407887935,1.0429999828338623,-0.0647161049690699,"vetro, thick 1mm, temp 38C"
1,1751981135507974624,1.0369999408721924,-0.07585664100518684,"vetro, thick 1mm, temp 38C"
1,1751981135607759475,1.0329999923706055,-0.08168831327527387,"vetro, thick 1mm, temp 38C"
1,1751981135707595825,1.0290000438690186,-0.08439379179569849,"vetro, thick 1mm, temp 38C"
1,1751981135807561397,1.0240000486373901,-0.08712402642602475,"vetro, thick 1mm, temp 38C"
1,1751981135908012390,1.0199999809265137,-0.08782080089612017,"vetro, thick 1mm, temp 38C"
1,1751981136008129358,1.0169999599456787,-0.08565838607131908,"vetro, thick 1mm, temp 38C"
1,1751981136108090400,1.0140000581741333,-0.08228937124952919,"vetro, thick 1mm, temp 38C"
1,1751981136207953453,1.0110000371932983,-0.07863254833989718,"vetro, thick 1mm, temp 38C"
1,1751981136308179855,1.00600004196167,-0.07876376718051765,"vetro, thick 1mm, temp 38C"
1,1751981136408022880,1.0049999952316284,-0.07353940948024959,"vetro, thick 1mm, temp 38C"
1,1751981136608003616,1.003000020980835,-0.06796088100532399,"vetro, thick 1mm, temp 38C"
1,1751981136707994461,1.0010000467300415,-0.0627108764135596,"vetro, thick 1mm, temp 38C"
1,1751981136807985782,0.996999979019165,-0.06169451716595248,"vetro, thick 1mm, temp 38C"
1,1751981136907970905,0.9959999918937683,-0.05744397141540326,"vetro, thick 1mm, temp 38C"
1,1751981137007990837,0.9950000047683716,-0.05199122339596192,"vetro, thick 1mm, temp 38C"
1,1751981137107981681,0.9929999709129333,-0.04824022770058798,"vetro, thick 1mm, temp 38C"
1,1751981137207832813,0.9909999966621399,-0.04566057296822994,"vetro, thick 1mm, temp 38C"
1,1751981137308045387,0.9900000095367432,-0.04208706740794807,"vetro, thick 1mm, temp 38C"
1,1751981137408164978,0.9890000224113464,-0.038348190442408774,"vetro, thick 1mm, temp 38C"
1,1751981137507967472,0.9869999885559082,-0.036664864529266664,"vetro, thick 1mm, temp 38C"
1,1751981137608028888,0.9850000143051147,-0.036140150675621235,"vetro, thick 1mm, temp 38C"
1,1751981137708087921,0.984000027179718,-0.03443040415224312,"vetro, thick 1mm, temp 38C"
1,1751981137807966709,0.984000027179718,-0.030493891982085825,"vetro, thick 1mm, temp 38C"
1,1751981137907884597,0.9829999804496765,-0.027620634854395646,"vetro, thick 1mm, temp 38C"
1,1751981138008006334,0.9800000190734863,-0.029126812202074262,"vetro, thick 1mm, temp 38C"
1,1751981138107618093,0.9800000190734863,-0.027243426004250195,"vetro, thick 1mm, temp 38C"
1,1751981138207977294,0.9789999723434448,-0.025668742541008472,"vetro, thick 1mm, temp 38C"
1,1751981138307964563,0.9779999852180481,-0.024386937641043393,"vetro, thick 1mm, temp 38C"
1,1751981138408105134,0.9760000109672546,-0.025163982503794802,"vetro, thick 1mm, temp 38C"
1,1751981138508033752,0.9750000238418579,-0.025079952886915502,"vetro, thick 1mm, temp 38C"
1,1751981138708140373,0.9760000109672546,-0.020981605789108137,"vetro, thick 1mm, temp 38C"
1,1751981138807993412,0.9750000238418579,-0.018885048015876992,"vetro, thick 1mm, temp 38C"
1,1751981138907989263,0.9729999899864197,-0.01975814132535366,"vetro, thick 1mm, temp 38C"
1,1751981139008025646,0.972000002861023,-0.0202077011534295,"vetro, thick 1mm, temp 38C"
1,1751981139108107328,0.972000002861023,-0.018609292365378012,"vetro, thick 1mm, temp 38C"
1,1751981139207971096,0.9710000157356262,-0.017951212572062742,"vetro, thick 1mm, temp 38C"
1,1751981139307973384,0.9700000286102295,-0.017813121167566667,"vetro, thick 1mm, temp 38C"
1,1751981139407989025,0.9700000286102295,-0.016142275474282514,"vetro, thick 1mm, temp 38C"
1,1751981139508006095,0.968999981880188,-0.015670840405962654,"vetro, thick 1mm, temp 38C"
1,1751981139608088493,0.968999981880188,-0.014029461585949136,"vetro, thick 1mm, temp 38C"
1,1751981139708005905,0.9679999947547913,-0.01376251124712116,"vetro, thick 1mm, temp 38C"
1,1751981139808039665,0.9670000076293945,-0.014193056394568563,"vetro, thick 1mm, temp 38C"
1,1751981139907819032,0.9670000076293945,-0.013126648441306602,"vetro, thick 1mm, temp 38C"
1,1751981140007981061,0.9670000076293945,-0.011422710184490596,"vetro, thick 1mm, temp 38C"
1,1751981140107671737,0.9649999737739563,-0.013159797461835536,"vetro, thick 1mm, temp 38C"
1,1751981140207600116,0.9649999737739563,-0.012826588456169378,"vetro, thick 1mm, temp 38C"
1,1751981140307995557,0.9639999866485596,-0.013308899908051822,"vetro, thick 1mm, temp 38C"
1,1751981140407999515,0.9639999866485596,-0.012347431527749577,"vetro, thick 1mm, temp 38C"
1,1751981140507765293,0.9629999995231628,-0.012565020009618035,"vetro, thick 1mm, temp 38C"
1,1751981140607900857,0.9629999995231628,-0.01154078656486799,"vetro, thick 1mm, temp 38C"
1,1751981140807944774,0.9629999995231628,-0.01000024138610236,"vetro, thick 1mm, temp 38C"
1,1751981140907981634,0.9629999995231628,-0.008345352523757987,"vetro, thick 1mm, temp 38C"
1,1751981141008108377,0.9610000252723694,-0.0103833289054992,"vetro, thick 1mm, temp 38C"
1,1751981141108005523,0.9599999785423279,-0.012247521845132293,"vetro, thick 1mm, temp 38C"
1,1751981141207988739,0.9620000123977661,-0.008458638479701852,"vetro, thick 1mm, temp 38C"
1,1751981141307801008,0.9620000123977661,-0.005840808167467725,"vetro, thick 1mm, temp 38C"
1,1751981141408141613,0.9589999914169312,-0.009432436344903938,"vetro, thick 1mm, temp 38C"
1,1751981141507980823,0.9589999914169312,-0.010343414880806211,"vetro, thick 1mm, temp 38C"
1,1751981141607977390,0.9599999785423279,-0.00805891019841156,"vetro, thick 1mm, temp 38C"
1,1751981141708042860,0.9599999785423279,-0.006214200986181127,"vetro, thick 1mm, temp 38C"
