Experiment,Timestamp,temperature [C],delta_t [C/s],notes
2,1751967479473081588,0.9819999933242798,-0.0118729931213913,"alluminio, thick 2mm, temp 38C"
2,1751967479574165344,0.9729999899864196,-0.0226391993921421,"alluminio, thick 2mm, temp 38C"
2,1751967479674010276,0.9639999866485596,-0.0339771155235914,"alluminio, thick 2mm, temp 38C"
2,1751967479773785352,0.9549999833106996,-0.0445747570349524,"alluminio, thick 2mm, temp 38C"
2,1751967479874182224,0.9459999799728394,-0.0538558762464477,"alluminio, thick 2mm, temp 38C"
2,1751967479974161624,0.9390000104904176,-0.0598565683320797,"alluminio, thick 2mm, temp 38C"
2,1751967480073864698,0.9300000071525574,-0.0655098193082264,"alluminio, thick 2mm, temp 38C"
2,1751967480174144268,0.9229999780654908,-0.0686840547271578,"alluminio, thick 2mm, temp 38C"
2,1751967480374152421,0.9179999828338624,-0.0685578608654556,"alluminio, thick 2mm, temp 38C"
2,1751967480474128723,0.9110000133514404,-0.0686257909295102,"alluminio, thick 2mm, temp 38C"
2,1751967480574111461,0.9039999842643738,-0.068782781655601,"alluminio, thick 2mm, temp 38C"
2,1751967480674164772,0.8999999761581421,-0.06626926405799,"alluminio, thick 2mm, temp 38C"
2,1751967480774158954,0.8939999938011169,-0.0644733907912641,"alluminio, thick 2mm, temp 38C"
2,1751967480874127626,0.8899999856948853,-0.0613908150149631,"alluminio, thick 2mm, temp 38C"
2,1751967480974227905,0.8849999904632568,-0.0588551752416946,"alluminio, thick 2mm, temp 38C"
2,1751967481074115514,0.8820000290870667,-0.0550157112196116,"alluminio, thick 2mm, temp 38C"
2,1751967481174251079,0.8790000081062317,-0.0508829787217774,"alluminio, thick 2mm, temp 38C"
2,1751967481274176597,0.875,-0.0478784790084872,"alluminio, thick 2mm, temp 38C"
2,1751967481374235153,0.8709999918937683,-0.0456972183338197,"alluminio, thick 2mm, temp 38C"
2,1751967481474116325,0.8679999709129333,-0.0432156698359402,"alluminio, thick 2mm, temp 38C"
2,1751967481574157714,0.8650000095367432,-0.0408102660253158,"alluminio, thick 2mm, temp 38C"
2,1751967481673824787,0.8619999885559082,-0.0386587130985828,"alluminio, thick 2mm, temp 38C"
2,1751967481774150371,0.8569999933242798,-0.0386251636940768,"alluminio, thick 2mm, temp 38C"
2,1751967481874106645,0.8560000061988831,-0.036032448166259,"alluminio, thick 2mm, temp 38C"
2,1751967481974148511,0.8550000190734863,-0.032419085635522,"alluminio, thick 2mm, temp 38C"
2,1751967482074146032,0.8500000238418579,-0.0322308159967295,"alluminio, thick 2mm, temp 38C"
2,1751967482173957586,0.8479999899864197,-0.0310378209039099,"alluminio, thick 2mm, temp 38C"
