Experiment,Timestamp,temperature [C],delta_t [C/s],notes
1,1751978888407091617,1.121000051498413,-0.023585165920788957,"vetro, thick 4mm, temp 38C"
1,1751978888507803916,1.1139999628067017,-0.04027079034767696,"vetro, thick 4mm, temp 38C"
1,1751978888607861995,1.1059999465942383,-0.059222404367995,"vetro, thick 4mm, temp 38C"
1,1751978888707597017,1.097000002861023,-0.079378577564619,"vetro, thick 4mm, temp 38C"
1,1751978888807550668,1.090000033378601,-0.09471097551850857,"vetro, thick 4mm, temp 38C"
1,1751978888907836914,1.0839999914169312,-0.10449993825025428,"vetro, thick 4mm, temp 38C"
1,1751978889007856130,1.0779999494552612,-0.11069161107729256,"vetro, thick 4mm, temp 38C"
1,1751978889108002662,1.0709999799728394,-0.11636323083394413,"vetro, thick 4mm, temp 38C"
1,1751978889207703590,1.0670000314712524,-0.11586954104250494,"vetro, thick 4mm, temp 38C"
1,1751978889407967805,1.0609999895095825,-0.11599944988187993,"vetro, thick 4mm, temp 38C"
1,1751978889507792711,1.0570000410079956,-0.11282306202666077,"vetro, thick 4mm, temp 38C"
1,1751978889607772350,1.0509999990463257,-0.11191263192620995,"vetro, thick 4mm, temp 38C"
1,1751978889707799196,1.0470000505447388,-0.10859429160648659,"vetro, thick 4mm, temp 38C"
1,1751978889807827711,1.0440000295639038,-0.10259485637074102,"vetro, thick 4mm, temp 38C"
1,1751978889907774448,1.0410000085830688,-0.09582163379736208,"vetro, thick 4mm, temp 38C"
1,1751978890007806062,1.034999966621399,-0.09467888322564941,"vetro, thick 4mm, temp 38C"
1,1751978890107815027,1.034000039100647,-0.08739770549255542,"vetro, thick 4mm, temp 38C"
1,1751978890209156274,1.031000018119812,-0.08136417267451257,"vetro, thick 4mm, temp 38C"
1,1751978890307811498,1.027999997138977,-0.07648500381846864,"vetro, thick 4mm, temp 38C"
1,1751978890407809972,1.024999976158142,-0.07261059850084817,"vetro, thick 4mm, temp 38C"
